City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day,day_of_week,day_of_year,weekend,is_winter,is_summer,is_monsoon,month_sin,month_cos,dow_sin,dow_cos,AQI_Bucket_encoded,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_7,PM2.5_lag_14,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_7,PM10_lag_14,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_7,NO2_lag_14,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_7,CO_lag_14,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_7,SO2_lag_14,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_7,O3_lag_14,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_mean_14,PM2.5_rolling_std_14,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_mean_14,PM10_rolling_std_14,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_mean_14,NO2_rolling_std_14,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_mean_14,CO_rolling_std_14,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_mean_14,SO2_rolling_std_14,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_mean_14,O3_rolling_std_14,PM2.5_x_PM10,PM2.5_plus_PM10,PM2.5_x_NO2,PM2.5_plus_NO2,PM2.5_x_CO,PM2.5_plus_CO,PM2.5_x_SO2,PM2.5_plus_SO2,PM2.5_x_O3,PM2.5_plus_O3,PM10_x_NO2,PM10_plus_NO2,PM10_x_CO,PM10_plus_CO,PM10_x_SO2,PM10_plus_SO2,PM10_x_O3,PM10_plus_O3,NO2_x_CO,NO2_plus_CO,NO2_x_SO2,NO2_plus_SO2,NO2_x_O3,NO2_plus_O3,CO_x_SO2,CO_plus_SO2,CO_x_O3,CO_plus_O3,SO2_x_O3,SO2_plus_O3
Delhi,2020-04-23,54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,2.8,17.19,0.01,129.0,Moderate,2020,4,23,3,114,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2.0,58.25,37.17,52.86,58.22,33.12,130.99,87.27,113.25,144.7,94.02,24.79,19.64,24.56,25.71,19.27,0.86,0.82,1.02,0.93,0.6,17.34,15.36,15.06,17.38,13.46,46.94,48.56,32.67,40.74,42.65,50.043333333333486,11.288265293366573,52.37,12.21578896347011,50.03642857142857,12.145599777539251,115.36000000000018,24.37823414440995,130.76285714285714,46.04364440915191,119.70714285714284,38.034041316969144,23.08666666666667,2.9849678948584555,23.3,2.478144467137619,22.892142857142858,2.9592233351406283,0.8633333333333315,0.04509249752623744,0.8842857142857143,0.0994748113603492,0.8200000000000001,0.1290199746015085,16.69666666666667,1.1578572162980842,16.09,2.0777231127689744,16.23714285714286,2.1660720514032943,46.49666666666669,2.3170311463876905,41.825714285714284,5.395982632610154,43.482142857142854,5.013506647156651,6993.0322,182.53,1358.4493,79.53999999999999,49.786100000000005,55.62,951.4069000000001,72.1,2406.6929,98.7,3173.7706,152.64999999999998,116.3162,128.73,2222.7898,145.20999999999998,5622.8018,171.81,22.595299999999998,25.74,431.7937,42.22,1092.2717,68.82,15.824900000000001,18.3,40.0309,44.9,764.9861000000001,61.38
Delhi,2020-04-24,65.91,138.46,11.0,25.62,24.87,32.62,0.99,18.62,47.98,2.57,13.43,0.06,143.0,Moderate,2020,4,24,4,115,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2.0,54.71,58.25,37.17,58.31,29.7,127.82,130.99,87.27,190.98,79.04,24.83,24.79,19.64,24.55,18.56,0.91,0.86,0.82,0.93,0.56,17.39,17.34,15.36,14.89,12.85,43.99,46.94,48.56,38.22,45.8,59.623333333333484,5.724904657146622,53.455714285714286,13.134874516776579,52.622857142857136,11.308431455252213,132.42333333333352,5.462896057315993,123.26,38.20819022147274,123.95142857142856,36.42833382813891,25.080000000000002,0.468081189541311,23.45285714285714,2.598189846064997,23.396428571428572,2.7589647086768716,0.9199999999999983,0.06557438524165894,0.8928571428571429,0.10641338977660937,0.8507142857142858,0.11248687347116036,17.783333333333335,0.7250057471037294,16.622857142857146,2.1937389261695364,16.649285714285714,2.015736033870525,46.30333333333336,2.069790649638418,43.21999999999999,5.567249470489742,43.637857142857136,5.123678334001334,9125.8986,204.37,1688.6142,91.53,65.2509,66.89999999999999,1227.2442,84.53,3162.3617999999997,113.88999999999999,3547.3452,164.08,137.0754,139.45000000000002,2578.1252000000004,157.08,6643.3108,186.44,25.3638,26.61,477.04440000000005,44.24,1229.2476,73.6,18.4338,19.61,47.5002,48.97,893.3876,66.6
Delhi,2020-04-25,33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,1.13,8.55,0.0,121.0,Moderate,2020,4,25,5,116,1,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2.0,65.91,54.71,58.25,69.8,36.13,138.46,127.82,130.99,191.17,76.32,25.62,24.83,24.79,25.01,21.37,0.99,0.91,0.86,0.94,0.66,18.62,17.39,17.34,19.42,14.2,47.98,43.99,46.94,41.87,48.34,51.236666666666814,16.683408924240382,48.21142857142856,12.846909393018192,52.40571428571428,11.672802520450459,117.37000000000019,27.827703821905235,108.21142857142857,25.70089196155094,124.63071428571428,35.54989548059381,23.043333333333337,3.7993464350248107,22.548571428571428,3.03136068771971,23.204285714285714,2.994558434856192,0.8833333333333315,0.1222020185314224,0.8657142857142858,0.11616900660321079,0.8571428571428571,0.10291359867009289,16.25666666666667,3.090021574897755,15.671428571428573,2.2224643122103758,16.54642857142857,2.1803479155789236,48.833333333333364,5.321563053589696,45.028571428571425,6.942174079665704,44.07999999999999,5.785052356652944,2840.1147,118.92,618.1212,51.77,24.817500000000003,33.84,422.2284,45.85,1804.3977000000002,87.62,1603.3044,104.50999999999999,64.3725,86.58,1095.1907999999999,98.59,4680.3099,140.36,14.01,19.43,238.3568,31.439999999999998,1018.6204,73.21000000000001,9.57,13.51,40.8975,55.28,695.8028,67.29
Delhi,2020-04-26,40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,1.68,8.42,0.0,119.0,Moderate,2020,4,26,6,117,1,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2.0,33.09,65.91,54.71,35.49,57.67,85.83,138.46,127.82,73.86,112.93,18.68,25.62,24.83,19.72,27.12,0.75,0.99,0.91,0.71,0.81,12.76,18.62,17.39,13.17,16.32,54.53,47.98,43.99,40.53,40.36,46.41333333333349,17.25892908999357,48.89,12.170621731586742,51.160714285714285,11.993259943236902,113.79666666666685,26.47004407501065,114.38857142857144,20.797040998324064,124.92857142857143,35.4616789608882,20.58333333333334,4.405023647307213,22.224285714285713,3.473551770848801,22.513571428571428,3.1338808753121628,0.8366666666666648,0.13316656236891145,0.8742857142857143,0.10438025720976613,0.8542857142857143,0.10485992750152245,15.863333333333337,2.9453409536645574,16.10571428571429,1.9299728594196077,16.53857142857143,2.1814245773841257,49.89000000000002,4.039220221775198,45.97571428571429,6.6731922824160055,44.56571428571429,5.7339336937551515,4712.104,157.34,702.188,57.69,30.984800000000003,41.010000000000005,652.2904000000001,56.45,1897.7184,87.4,2043.3949999999998,134.54999999999998,90.167,117.86999999999999,1898.191,133.31,5522.436,164.26,13.4365,18.22,282.8645,33.66,822.9419999999999,64.61,12.481700000000002,16.98,36.313199999999995,47.93,764.4635999999999,63.37
Delhi,2020-04-28,41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,1.7,8.3,0.0,105.0,Moderate,2020,4,28,1,119,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,2.0,40.24,33.09,65.91,52.86,53.03,117.1,85.83,138.46,113.25,118.1,17.45,18.68,25.62,24.56,23.64,0.77,0.75,0.99,1.02,0.83,16.21,12.76,18.62,15.06,18.38,47.16,54.53,47.98,32.67,49.51,38.360000000000156,4.62598097705744,47.30285714285714,12.2904416984458,50.355000000000004,12.234492696412829,94.43000000000018,19.82238381223709,109.69000000000001,24.485413344824927,122.23285714285714,37.40206769861379,17.826666666666668,0.7406978691313477,21.194285714285716,3.7253673516536554,22.064285714285713,3.3995853011460238,0.7933333333333316,0.05859465276927865,0.8514285714285714,0.08234653836616897,0.8564285714285714,0.10463174565026788,15.523333333333335,2.4919938469694665,16.46857142857143,1.9393506522498611,16.482857142857146,2.14035018188642,53.55000000000003,5.960729821087183,49.73142857142857,5.163992088076347,45.24071428571428,6.815055126234223,3355.03,122.11,724.3625000000001,59.1,35.905,42.61,734.8000000000001,59.35,2461.58,100.71000000000001,1394.246,97.71000000000001,69.1096,81.22,1414.336,97.96000000000001,4738.0256,139.32,14.921000000000001,18.21,305.36000000000007,34.95,1022.9560000000001,76.31,15.136000000000001,18.46,50.7056,59.82,1037.6960000000001,76.56
Delhi,2020-04-29,55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,2.03,13.02,0.01,123.0,Moderate,2020,4,29,2,120,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2.0,41.75,40.24,33.09,37.17,38.57,80.36,117.1,85.83,87.27,92.7,17.35,17.45,18.68,19.64,17.59,0.86,0.77,0.75,0.82,0.67,17.6,16.21,12.76,15.36,15.7,58.96,47.16,54.53,48.56,50.15,45.72333333333349,8.224441217093524,49.87571428571429,11.68594006651298,51.54142857142857,11.801448318647118,104.12333333333352,20.608761081952245,113.63857142857141,22.407834514278843,123.81928571428571,36.513528254665,18.303333333333338,1.5654179420639462,21.26142857142857,3.696811367343395,22.244285714285716,3.2056409758302613,0.8466666666666649,0.07094598884470767,0.8642857142857144,0.08363753998759653,0.8735714285714286,0.09043545448877688,17.630000000000006,1.4352351723672685,17.0,2.088867316673705,16.724285714285713,2.233840137128006,54.8966666666667,6.702986896401597,51.16142857142857,6.088714775636009,45.84214285714285,7.6071294278363055,6340.7338,170.09,1109.6698,75.28999999999999,50.2138,56.089999999999996,1052.8344,74.25999999999999,3231.8926,113.75,2310.8401,135.01999999999998,104.5681,115.82,2192.4827999999998,133.99,6730.2787,173.48,18.3001,21.02,383.69879999999995,39.19,1177.8427,78.68,17.3628,19.99,53.298700000000004,59.48,1117.5156,77.65
Delhi,2020-04-30,49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,1.68,9.27,0.0,128.0,Moderate,2020,4,30,3,121,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2.0,55.18,41.75,40.24,58.25,60.6,114.91,80.36,117.1,130.99,136.77,20.11,17.35,17.45,24.79,23.4,0.91,0.86,0.77,0.86,0.83,19.08,17.6,16.21,17.34,19.86,58.57,58.96,47.16,46.94,41.07,48.96333333333348,6.770246179676566,48.69142857142857,11.101260331710952,50.78142857142857,11.512271617813525,103.63333333333351,20.158512676608574,111.44428571428571,21.14180602278394,122.3092857142857,36.373609085598154,18.35666666666667,1.5239860016862758,20.235714285714288,3.547674624046071,21.830714285714286,3.411925836250803,0.8699999999999983,0.03605551275215082,0.8614285714285714,0.08414839499890095,0.8742857142857143,0.09010372533198352,18.033333333333335,0.9108969938107109,17.01142857142857,2.0912550344347185,16.55,2.0586889031619915,59.02666666666669,0.49338963642529354,52.962857142857146,6.484164593545637,47.162142857142854,8.28821144162502,5776.8748,165.59,879.7956,67.57,41.9664,50.800000000000004,870.3032000000001,67.38,2975.118,109.50999999999999,2036.2442999999998,133.24,97.1292,116.47,2014.2746000000002,133.05,6885.7665,175.18,14.792399999999999,18.45,306.7662,35.03,1048.6754999999998,77.16,14.632800000000001,18.26,50.022,60.39,1037.361,76.97
Delhi,2020-05-01,61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,1.96,11.92,0.0,140.0,Moderate,2020,5,1,4,122,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.0,49.96,55.18,41.75,54.71,58.22,115.63,114.91,80.36,127.82,144.7,17.61,20.11,17.35,24.83,25.71,0.84,0.91,0.86,0.91,0.93,17.42,19.08,17.6,17.39,17.38,59.55,58.57,58.96,43.99,40.74,55.39333333333349,5.543079769714824,49.59571428571429,11.902155066967218,50.98285714285714,11.675942016734188,124.55000000000018,16.0774624863407,113.62857142857142,23.745215257379883,122.19571428571429,36.30072868823055,18.72666666666667,1.2711543310454967,19.325714285714287,2.9372598179426603,21.312857142857144,3.3269816040059945,0.8799999999999982,0.03605551275215353,0.8585714285714285,0.08254868693216359,0.8714285714285716,0.08882629053456015,18.00666666666667,0.9308777220093915,17.029999999999998,2.0957496669849673,16.56,2.0633654361453395,58.310000000000024,1.3883803513441393,54.794285714285714,5.213376567839256,48.31,8.441741526485217,8735.4344,204.15,1126.7984000000001,79.5,54.3256,61.93,1069.4207999999999,78.56,3467.6824,117.85,2641.8106000000002,161.57000000000002,127.36790000000002,144.0,2507.2872,160.63000000000002,8130.079100000001,199.92000000000002,16.4294,19.35,323.4192,35.980000000000004,1048.7126,75.27000000000001,15.5928,18.41,50.560900000000004,57.7,995.3112,74.33
Delhi,2020-05-04,26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,1.14,9.98,0.0,92.0,Satisfactory,2020,5,4,0,125,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,61.04,49.96,55.18,65.91,58.31,143.11,115.63,114.91,138.46,190.98,18.46,17.61,20.11,25.62,24.55,0.89,0.84,0.91,0.99,0.93,17.52,17.42,19.08,18.62,14.89,56.81,59.55,58.57,47.98,38.22,45.876666666666814,17.56465864551392,43.98428571428571,12.184819595359906,48.720000000000006,13.12644541492051,106.44333333333354,42.02003966362947,102.50428571428571,28.027526860303517,112.88214285714285,33.94593805508055,17.673333333333336,0.7569896520664765,18.087142857142855,1.0841696405679693,20.77,3.3778031094398355,0.8166666666666648,0.08736894947950787,0.82,0.07348469228307473,0.8564285714285713,0.09564414356259536,15.620000000000005,3.204684071792464,16.072857142857142,2.6933295025905886,16.347857142857144,2.3770996502576596,55.64000000000002,4.607786887432859,55.16285714285715,4.719102013044847,49.19142857142857,7.936268118475875,1613.5117,87.22,451.3785,43.58,19.173599999999997,27.349999999999998,317.4296,38.55,1346.4128,77.19,1027.0005,77.54,43.6248,61.31,722.2328,72.51,3063.4304,111.15,12.203999999999999,17.669999999999998,202.04399999999998,28.869999999999997,856.992,67.51,8.5824,12.64,36.4032,51.28,602.6752,62.480000000000004
Delhi,2020-05-05,56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,2.0,14.92,0.03,117.0,Moderate,2020,5,5,1,126,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2.0,26.63,61.04,49.96,33.09,69.8,60.59,143.11,115.63,85.83,191.17,16.95,18.46,17.61,18.68,25.01,0.72,0.89,0.84,0.75,0.94,11.92,17.52,17.42,12.76,19.42,50.56,56.81,59.55,54.53,41.87,47.97000000000015,18.636166451287465,47.291428571428575,11.87276776012032,47.75142857142857,11.893749397284015,106.53666666666686,42.05094687795976,106.80142857142857,27.34250929022393,107.50642857142859,25.503921751861448,18.923333333333336,2.241212469476227,18.47,1.6526040058058131,20.509285714285713,3.159151454437635,0.8266666666666649,0.09291573243080527,0.8371428571428571,0.06824326235666965,0.8514285714285714,0.09272433444259569,15.280000000000003,2.963241468392402,16.592857142857145,2.2643373886249374,16.13214285714286,2.2078711590460642,53.163333333333355,3.2530037401348424,54.81857142857143,4.858811338079282,49.92357142857143,7.677466135628422,6518.7784,172.15,1201.2864,77.6,48.9288,57.11,922.3359999999999,72.64,2931.2288,108.36,2475.8376,137.26999999999998,100.8417,116.78,1900.9239999999998,132.31,6041.2292,168.03,18.583199999999998,22.23,350.304,37.76,1113.2831999999999,73.47999999999999,14.267999999999999,17.27,45.3444,52.989999999999995,854.7679999999999,68.52
Delhi,2020-05-06,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,0.06,139.0,Moderate,2020,5,6,2,127,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2.0,56.24,26.63,61.04,40.24,35.49,115.91,60.59,143.11,117.1,73.86,21.36,16.95,18.46,17.45,19.72,0.87,0.72,0.89,0.77,0.71,16.4,11.92,17.52,16.21,13.17,52.12,50.56,56.81,47.16,40.53,47.10333333333349,17.764516130011145,49.89142857142857,12.06250171478064,49.39071428571429,11.652922686732936,115.37000000000019,54.51200601702047,114.30285714285715,36.35618457901097,114.34571428571428,28.454768618680866,20.063333333333333,2.7087327910548376,19.102857142857143,2.0071016772606414,20.663571428571426,3.170364228388734,0.8266666666666649,0.09291573243080527,0.8542857142857143,0.06347102826101074,0.8642857142857144,0.08363972976776392,14.700000000000003,2.427426620930161,16.53142857142857,2.2822169672744272,16.318571428571428,2.0425129964486595,52.210000000000015,1.6967910890848745,55.78857142857144,3.5861466254250773,50.88214285714286,7.239710128674885,9912.0084,228.05,1278.6671999999999,80.32,52.0116,59.33,922.1831999999999,74.22,3152.838,112.39,3711.0668,191.49,150.95290000000003,170.5,2676.4458,185.39000000000001,9150.4595,223.56,19.4732,22.77,345.2664,37.66,1180.426,75.83,14.0442,16.669999999999998,48.0155,54.84,851.331,69.73
Delhi,2020-05-07,36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,1.46,10.18,0.04,140.0,Moderate,2020,5,7,3,128,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2.0,58.44,56.24,26.63,41.75,52.86,169.61,115.91,60.59,80.36,113.25,21.88,21.36,16.95,17.35,24.56,0.89,0.87,0.72,0.86,1.02,15.78,16.4,11.92,17.6,15.06,53.95,52.12,50.56,58.96,32.67,50.23333333333349,12.358160596683652,49.07285714285714,12.874179215632688,48.18785714285714,12.126772148736514,124.62333333333352,41.32479320375391,115.44428571428571,35.22060517043518,112.56714285714285,29.294329046515468,20.403333333333336,2.1233071688608156,19.19142857142857,1.9290189956865675,20.192857142857143,3.0336178669411877,0.8299999999999983,0.08717797886977953,0.8357142857142856,0.07870983480592796,0.8435714285714285,0.07781705793407136,15.260000000000003,1.4706461165081024,15.959999999999999,2.4636287599124467,16.214285714285715,2.1463482916370626,59.72666666666669,11.626368019864671,57.809999999999995,7.511473446224325,53.77071428571429,7.477946513978223,3182.367,124.37,647.2794,53.99,26.294600000000003,36.75,489.872,49.620000000000005,2633.4222000000004,109.13,1587.6494999999998,106.32,64.49549999999999,89.08,1201.56,101.94999999999999,6459.268499999999,161.45999999999998,13.118099999999998,18.7,244.39199999999997,31.57,1313.7866999999999,91.08,9.927999999999999,14.33,53.3703,73.84,994.2959999999999,86.71
Delhi,2020-05-08,51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,1.69,13.41,0.1,138.0,Moderate,2020,5,8,4,129,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.0,36.02,58.44,56.24,55.18,37.17,88.35,169.61,115.91,114.91,87.27,17.97,21.88,21.36,20.11,19.64,0.73,0.89,0.87,0.91,0.82,13.6,15.78,16.4,19.08,15.36,73.11,53.95,52.12,58.57,48.56,48.51666666666682,11.429375894309597,48.48857142857143,12.641524734741687,49.182142857142864,11.71767447299434,126.26000000000018,40.90222610078448,116.28857142857143,35.276454105904264,114.96357142857143,28.42508956947676,20.503333333333334,2.1966868992498076,19.412857142857142,2.130475019691409,20.337142857142855,3.0532742288354955,0.816666666666665,0.08082903768543082,0.8242857142857142,0.07161404491096464,0.8442857142857143,0.07762972128246849,14.400000000000004,1.2001666550943904,15.208571428571428,2.133443449539295,16.104285714285716,2.231280123385082,67.11333333333336,11.414781352848276,60.05428571428571,9.780584265340599,55.60785714285714,9.085846286793418,6172.6938,171.91,1106.6094,72.75,42.4047,51.92,706.0638,64.91,3794.9652,125.37,2616.9611999999997,142.48,100.28059999999999,121.64999999999999,1669.7323999999999,134.64,8974.5096,195.1,17.9778,22.49,299.3412,35.480000000000004,1608.9048,95.94,11.4706,14.65,61.6524,75.11,1026.5496,88.1
Delhi,2020-05-09,54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,1.61,11.66,1.08,142.0,Moderate,2020,5,9,5,130,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2.0,51.09,36.02,58.44,49.96,58.25,120.82,88.35,169.61,115.63,130.99,21.66,17.97,21.88,17.61,24.79,0.83,0.73,0.89,0.84,0.86,13.82,13.6,15.78,17.42,17.34,74.28,73.11,53.95,59.55,46.94,47.09666666666683,9.716297305734635,49.09142857142858,12.822714778304652,48.89142857142857,11.524288636247658,112.02333333333353,20.725868699116162,117.89857142857144,35.497871498903066,114.67142857142856,28.26829070425851,19.093333333333337,2.2285496030682665,19.41857142857143,2.1248798285360952,19.82714285714286,2.8412305800090496,0.8033333333333315,0.0642910050718802,0.8257142857142856,0.07207800007752951,0.8435714285714285,0.07751993717335413,13.583333333333336,0.24542480179044693,14.624285714285714,1.9815133706580148,15.817857142857141,2.3162143469681906,74.57000000000004,1.6245307014643167,62.449999999999996,11.533299614594219,57.70642857142856,10.24841046372324,6875.442,181.08,956.2769999999999,71.83,46.053,55.03,722.2194,67.51,4135.017599999999,130.5,2239.785,144.55,107.86500000000001,127.75,1691.577,140.23000000000002,9685.008,203.22,15.002499999999998,18.5,235.2745,30.979999999999997,1347.0479999999998,93.97,11.330499999999999,14.18,64.87199999999999,77.16999999999999,1017.3455999999999,89.64999999999999
Delhi,2020-05-11,43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,1.55,10.63,0.27,113.0,Moderate,2020,5,11,0,132,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2.0,54.18,51.09,36.02,61.04,54.71,126.9,120.82,88.35,143.11,127.82,17.65,21.66,17.97,18.46,24.83,0.85,0.83,0.73,0.89,0.91,13.33,13.82,13.6,17.52,17.39,76.32,74.28,73.11,56.81,43.99,49.510000000000154,5.628845352298426,46.55142857142857,11.779983628416153,48.07357142857143,11.485819757188619,113.73666666666685,17.795708284106198,110.81000000000002,34.566410960163765,112.2192857142857,28.527769592309397,19.613333333333333,2.006298415823462,19.571428571428573,2.0824939261342954,19.44857142857143,2.44944218812249,0.8133333333333316,0.047258156260615185,0.8071428571428572,0.06945365018303608,0.8328571428571429,0.07799690047390702,13.270000000000003,0.5823229344621256,13.930000000000001,1.6154153232738657,15.48,2.4122348399522235,71.73333333333335,6.2612884722981175,63.56285714285713,11.271244702465482,59.17857142857143,9.585361320698173,4044.3773999999994,136.75,844.8678,62.79,32.8776,44.019999999999996,547.6716,55.92,2794.5959999999995,107.85999999999999,1825.8597,113.02,71.05239999999999,94.25,1183.5834,106.14999999999999,6039.453999999999,158.08999999999997,14.8428,20.290000000000003,247.24980000000002,32.19,1261.638,84.13,9.6216,13.42,49.096,65.36,817.8359999999999,77.25999999999999
Delhi,2020-05-12,43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,1.5,12.68,0.27,122.0,Moderate,2020,5,12,1,133,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2.0,43.26,54.18,51.09,26.63,65.91,93.49,126.9,120.82,60.59,138.46,19.53,17.65,21.66,16.95,25.62,0.76,0.85,0.83,0.72,0.99,12.66,13.33,13.82,11.92,18.62,64.6,76.32,74.28,50.56,47.98,46.876666666666814,6.324969038139737,48.917142857142856,8.244874598372943,46.45071428571429,10.317470220861402,104.93000000000019,19.03201775954555,115.64,28.145331169963573,109.07214285714285,27.832087231649176,18.55666666666667,0.9417713806098186,19.791428571428572,1.8248052733701576,18.939285714285713,1.6915648844276974,0.7866666666666648,0.055075705471216554,0.8114285714285715,0.06388233230628368,0.8157142857142857,0.0662993544133305,13.27666666666667,0.5918051481137299,14.204285714285714,1.3600717768178792,15.138571428571428,2.2675532633656554,68.34000000000002,6.915403097433992,65.49714285714285,9.723423118575885,60.33,9.09217922595612,4077.136,137.59,798.5831,61.67999999999999,32.3925,43.94,597.7496,57.03,2768.479,107.28999999999999,1745.456,112.89,70.80000000000001,95.15,1306.496,108.24000000000001,6051.04,158.5,13.8675,19.24,255.90159999999997,32.33,1185.2089999999998,82.58999999999999,10.379999999999999,14.59,48.074999999999996,64.85,887.1439999999999,77.94
